"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.51","53.03","QUESNEL","1096629","2019-01-13","2019","01","13","","3.6","","-7.4","","-1.9","","19.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-14","2019","01","14","","-2.0","","-10.6","","-6.3","","24.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-15","2019","01","15","","-6.7","","-8.9","","-7.8","","25.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-16","2019","01","16","","-8.4","","-9.9","","-9.2","","27.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-17","2019","01","17","","-7.2","","-9.3","","-8.3","","26.3","","0.0","","","","","","0.0","","","","34","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-01-18","2019","01","18","","-2.2","","-8.8","","-5.5","","23.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-19","2019","01","19","","5.6","","-8.1","","-1.3","","19.3","","0.0","","","","","","1.0","","","","15","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-01-20","2019","01","20","","3.3","","-6.8","","-1.8","","19.8","","0.0","","","","","","0.0","","","","17","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-01-21","2019","01","21","","-3.3","","-13.1","","-8.2","","26.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-22","2019","01","22","","0.3","","-6.8","","-3.3","","21.3","","0.0","","","","","","1.3","","","","15","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-01-23","2019","01","23","","-0.1","","-4.9","","-2.5","","20.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-24","2019","01","24","","-1.8","","-10.2","","-6.0","","24.0","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-25","2019","01","25","","2.1","","-6.8","","-2.4","","20.4","","0.0","","","","","","5.5","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-26","2019","01","26","","3.4","","-5.0","","-0.8","","18.8","","0.0","","","","","","0.0","","","","15","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-01-27","2019","01","27","","4.9","","-9.6","","-2.4","","20.4","","0.0","","","","","","0.0","","","","33","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-01-28","2019","01","28","","-3.5","","-14.2","","-8.9","","26.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-29","2019","01","29","","-6.3","","-12.6","","-9.5","","27.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-01-30","2019","01","30","","1.3","","-8.4","","-3.6","","21.6","","0.0","","","","","","1.3","","","","15","","37",""
"-122.51","53.03","QUESNEL","1096629","2019-01-31","2019","01","31","","2.3","","-0.3","","1.0","","17.0","","0.0","","","","","","12.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-01","2019","02","01","","1.1","","-13.2","","-6.1","","24.1","","0.0","","","","","","7.0","","","","32","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-02-02","2019","02","02","","-13.2","","-24.2","","-18.7","","36.7","","0.0","","","","","","0.0","","","","33","","46",""
"-122.51","53.03","QUESNEL","1096629","2019-02-03","2019","02","03","","-18.0","","-26.5","","-22.3","","40.3","","0.0","","","","","","0.0","","","","32","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-02-04","2019","02","04","","-19.4","","-34.3","","-26.9","","44.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-05","2019","02","05","","-16.3","","-31.1","","-23.7","","41.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-06","2019","02","06","","-15.6","","-30.2","","-22.9","","40.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-07","2019","02","07","","-9.2","","-17.1","","-13.2","","31.2","","0.0","","","","","","0.6","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-08","2019","02","08","","-11.6","","-21.0","","-16.3","","34.3","","0.0","","","","","","0.0","","","","35","","58",""
"-122.51","53.03","QUESNEL","1096629","2019-02-09","2019","02","09","","-14.1","","-25.3","","-19.7","","37.7","","0.0","","","","","","0.0","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-02-10","2019","02","10","","-17.9","","-30.2","","-24.1","","42.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-11","2019","02","11","","","M","","M","","M","","M","","M","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-12","2019","02","12","","","M","","M","","M","","M","","M","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-13","2019","02","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-14","2019","02","14","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-15","2019","02","15","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-16","2019","02","16","","-8.1","","-17.9","","-13.0","","31.0","","0.0","","","","","","0.0","","","","32","","37",""
"-122.51","53.03","QUESNEL","1096629","2019-02-17","2019","02","17","","-9.0","","-20.4","","-14.7","","32.7","","0.0","","","","","","0.0","","","","32","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-02-18","2019","02","18","","-6.5","","-24.0","","-15.3","","33.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-19","2019","02","19","","-4.5","","-11.8","","-8.2","","26.2","","0.0","","","","","","6.6","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-20","2019","02","20","","-1.3","","-10.3","","-5.8","","23.8","","0.0","","","","","","1.7","","","","35","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-02-21","2019","02","21","","-2.8","","-23.0","","-12.9","","30.9","","0.0","","","","","","0.0","","","","15","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-02-22","2019","02","22","","1.3","","-4.9","","-1.8","","19.8","","0.0","","","","","","1.4","","","","14","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-02-23","2019","02","23","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-02-24","2019","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-02-25","2019","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-02-26","2019","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-02-27","2019","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-02-28","2019","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-01","2019","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-02","2019","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-03","2019","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-04","2019","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-05","2019","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-06","2019","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2019-03-07","2019","03","07","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-08","2019","03","08","","0.6","","-13.7","","-6.6","","24.6","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-09","2019","03","09","","0.5","","-14.0","","-6.8","","24.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-10","2019","03","10","","4.0","","-17.4","","-6.7","","24.7","","0.0","","","","","","0.0","","","","15","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-03-11","2019","03","11","","6.4","","-0.2","","3.1","","14.9","","0.0","","","","","","1.7","","","","14","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-03-12","2019","03","12","","4.8","","-12.4","","-3.8","","21.8","","0.0","","","","","","0.0","","","","34","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-03-13","2019","03","13","","6.7","","-8.0","","-0.7","","18.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-14","2019","03","14","","7.8","","-4.4","","1.7","","16.3","","0.0","","","","","","0.2","","","","30","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-03-15","2019","03","15","","8.0","","-4.4","","1.8","","16.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-16","2019","03","16","","9.6","","-6.6","","1.5","","16.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-17","2019","03","17","","13.1","","-7.1","","3.0","","15.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-18","2019","03","18","","12.5","","-6.5","","3.0","","15.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-19","2019","03","19","","14.8","","-8.3","","3.3","","14.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-20","2019","03","20","","16.4","","-7.0","","4.7","","13.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-21","2019","03","21","","17.5","","-6.6","","5.5","","12.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-22","2019","03","22","","12.9","","-5.3","","3.8","","14.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-23","2019","03","23","","10.1","","-0.9","","4.6","","13.4","","0.0","","","","","","0.0","","","","33","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-03-24","2019","03","24","","12.0","","-4.6","","3.7","","14.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-25","2019","03","25","","10.9","","-4.7","","3.1","","14.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-26","2019","03","26","","4.1","","1.2","","2.7","","15.3","","0.0","","","","","","14.3","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-27","2019","03","27","","8.5","","-0.4","","4.1","","13.9","","0.0","","","","","","1.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-28","2019","03","28","","12.3","","-3.5","","4.4","","13.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-29","2019","03","29","","14.1","","-5.6","","4.3","","13.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-30","2019","03","30","","12.6","","-5.2","","3.7","","14.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-03-31","2019","03","31","","13.1","","-4.4","","4.4","","13.6","","0.0","","","","","","0.0","","","","36","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-04-01","2019","04","01","","13.1","","-4.3","","4.4","","13.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-02","2019","04","02","","14.3","","-4.6","","4.9","","13.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-03","2019","04","03","","12.2","","-2.8","","4.7","","13.3","","0.0","","","","","","0.0","","","","14","","37",""
"-122.51","53.03","QUESNEL","1096629","2019-04-04","2019","04","04","","13.9","","1.2","","7.6","","10.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-05","2019","04","05","","15.7","","-2.2","","6.8","","11.2","","0.0","","","","","","0.0","","","","19","","52",""
"-122.51","53.03","QUESNEL","1096629","2019-04-06","2019","04","06","","13.7","","3.2","","8.5","","9.5","","0.0","","","","","","0.0","","","","17","","61",""
"-122.51","53.03","QUESNEL","1096629","2019-04-07","2019","04","07","","13.0","","1.7","","7.4","","10.6","","0.0","","","","","","0.0","","","","28","","52",""
"-122.51","53.03","QUESNEL","1096629","2019-04-08","2019","04","08","","13.8","","-3.7","","5.1","","12.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-09","2019","04","09","","14.4","","2.3","","8.4","","9.6","","0.0","","","","","","0.0","","","","28","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-04-10","2019","04","10","","9.1","","0.6","","4.9","","13.1","","0.0","","","","","","3.6","","","","17","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-04-11","2019","04","11","","9.6","","-3.5","","3.1","","14.9","","0.0","","","","","","0.0","","","","34","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-04-12","2019","04","12","","14.0","","-5.3","","4.4","","13.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-13","2019","04","13","","10.1","","0.0","","5.1","","12.9","","0.0","","","","","","4.4","","","","31","","42",""
"-122.51","53.03","QUESNEL","1096629","2019-04-14","2019","04","14","","10.1","","0.4","","5.3","","12.7","","0.0","","","","","","0.0","","","","26","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-04-15","2019","04","15","","11.4","","-4.2","","3.6","","14.4","","0.0","","","","","","0.0","","","","24","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-04-16","2019","04","16","","12.2","","-3.2","","4.5","","13.5","","0.0","","","","","","0.0","","","","25","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-04-17","2019","04","17","","15.5","","0.9","","8.2","","9.8","","0.0","","","","","","0.7","","","","24","","37",""
"-122.51","53.03","QUESNEL","1096629","2019-04-18","2019","04","18","","11.7","","5.7","","8.7","","9.3","","0.0","","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-19","2019","04","19","","","M","","M","","M","","M","","M","","","","","","M","","","32","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-04-20","2019","04","20","","13.4","","-4.3","","4.6","","13.4","","0.0","","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-21","2019","04","21","","18.0","","-1.5","","8.3","","9.7","","0.0","","","","","","0.0","","","","19","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-04-22","2019","04","22","","","M","","M","","M","","M","","M","","","","","0.0","","","","17","","50",""
"-122.51","53.03","QUESNEL","1096629","2019-04-23","2019","04","23","","13.3","","1.1","","7.2","","10.8","","0.0","","","","","","0.0","","","","31","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-04-24","2019","04","24","","","M","","M","","M","","M","","M","","","","","0.0","","","","32","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-04-25","2019","04","25","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-04-26","2019","04","26","","","M","","M","","M","","M","","M","","","","","","M","","","33","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-04-27","2019","04","27","","","M","","M","","M","","M","","M","","","","","","M","","","36","","58",""
"-122.51","53.03","QUESNEL","1096629","2019-04-28","2019","04","28","","12.6","","-6.1","","3.3","","14.7","","0.0","","","","","","0.0","","","","36","","46",""
"-122.51","53.03","QUESNEL","1096629","2019-04-29","2019","04","29","","13.5","","-5.5","","4.0","","14.0","","0.0","","","","","","0.0","","","","36","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-04-30","2019","04","30","","13.1","","-3.8","","4.7","","13.3","","0.0","","","","","","0.0","","","","1","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-05-01","2019","05","01","","14.2","","-0.5","","6.9","","11.1","","0.0","","","","","","0.0","","","","30","","54",""
"-122.51","53.03","QUESNEL","1096629","2019-05-02","2019","05","02","","18.3","","-0.3","","9.0","","9.0","","0.0","","","","","","0.0","","","","31","","46",""
"-122.51","53.03","QUESNEL","1096629","2019-05-03","2019","05","03","","15.0","","1.4","","8.2","","9.8","","0.0","","","","","","0.0","","","","31","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-05-04","2019","05","04","","15.6","","3.4","","9.5","","8.5","","0.0","","","","","","0.0","","","","36","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-05-05","2019","05","05","","16.0","","3.4","","9.7","","8.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-06","2019","05","06","","17.2","","-1.0","","8.1","","9.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-07","2019","05","07","","18.9","","1.8","","10.4","","7.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-08","2019","05","08","","20.9","","8.8","","14.9","","3.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-09","2019","05","09","","25.6","","1.0","","13.3","","4.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-10","2019","05","10","","26.9","","3.6","","15.3","","2.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-11","2019","05","11","","26.2","","4.4","","15.3","","2.7","","0.0","","","","","","0.0","","","","18","","42",""
"-122.51","53.03","QUESNEL","1096629","2019-05-12","2019","05","12","","20.7","","0.9","","10.8","","7.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-13","2019","05","13","","22.0","","-0.4","","10.8","","7.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-14","2019","05","14","","15.4","","8.1","","11.8","","6.2","","0.0","","","","","","6.6","","","","17","","52",""
"-122.51","53.03","QUESNEL","1096629","2019-05-15","2019","05","15","","17.8","","5.9","","11.9","","6.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-16","2019","05","16","","21.6","","6.7","","14.2","","3.8","","0.0","","","","","","0.2","","","","16","","33",""
"-122.51","53.03","QUESNEL","1096629","2019-05-17","2019","05","17","","14.1","","8.2","","11.2","","6.8","","0.0","","","","","","6.1","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-18","2019","05","18","","17.9","","7.9","","12.9","","5.1","","0.0","","","","","","2.5","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-19","2019","05","19","","16.8","","9.9","","13.4","","4.6","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-20","2019","05","20","","20.3","","7.7","","14.0","","4.0","","0.0","","","","","","2.9","","","","18","","52",""
"-122.51","53.03","QUESNEL","1096629","2019-05-21","2019","05","21","","21.5","","4.9","","13.2","","4.8","","0.0","","","","","","0.2","","","","4","","48",""
"-122.51","53.03","QUESNEL","1096629","2019-05-22","2019","05","22","","23.5","","3.1","","13.3","","4.7","","0.0","","","","","","0.0","","","","32","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-05-23","2019","05","23","","23.2","","6.2","","14.7","","3.3","","0.0","","","","","","0.0","","","","29","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-05-24","2019","05","24","","21.5","","7.6","","14.6","","3.4","","0.0","","","","","","0.0","","","","31","","37",""
"-122.51","53.03","QUESNEL","1096629","2019-05-25","2019","05","25","","24.5","","7.8","","16.2","","1.8","","0.0","","","","","","0.0","","","","5","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-05-26","2019","05","26","","25.0","","3.7","","14.4","","3.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-27","2019","05","27","","27.9","","2.9","","15.4","","2.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-28","2019","05","28","","28.9","","4.4","","16.7","","1.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-29","2019","05","29","","28.2","","5.8","","17.0","","1.0","","0.0","","","","","","0.0","","","","34","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-05-30","2019","05","30","","29.3","","6.4","","17.9","","0.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-05-31","2019","05","31","","29.0","","10.3","","19.7","","0.0","","1.7","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-01","2019","06","01","","25.9","","10.1","","18.0","","0.0","","0.0","","","","","","0.0","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-06-02","2019","06","02","","19.0","","6.8","","12.9","","5.1","","0.0","","","","","","0.0","","","","34","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-06-03","2019","06","03","","18.8","","5.3","","12.1","","5.9","","0.0","","","","","","0.5","","","","2","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-06-04","2019","06","04","","16.0","","4.8","","10.4","","7.6","","0.0","","","","","","0.7","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-05","2019","06","05","","17.1","","6.9","","12.0","","6.0","","0.0","","","","","","6.2","","","","17","","35",""
"-122.51","53.03","QUESNEL","1096629","2019-06-06","2019","06","06","","16.5","","3.3","","9.9","","8.1","","0.0","","","","","","0.7","","","","14","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-06-07","2019","06","07","","17.6","","4.5","","11.1","","6.9","","0.0","","","","","","0.2","","","","4","","42",""
"-122.51","53.03","QUESNEL","1096629","2019-06-08","2019","06","08","","20.7","","4.3","","12.5","","5.5","","0.0","","","","","","0.0","","","","33","","37",""
"-122.51","53.03","QUESNEL","1096629","2019-06-09","2019","06","09","","18.8","","1.1","","10.0","","8.0","","0.0","","","","","","0.0","","","","21","","32",""
"-122.51","53.03","QUESNEL","1096629","2019-06-10","2019","06","10","","16.5","","9.7","","13.1","","4.9","","0.0","","","","","","3.7","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-11","2019","06","11","","27.1","","12.3","","19.7","","0.0","","1.7","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-12","2019","06","12","","27.9","","8.2","","18.1","","0.0","","0.1","","","","","","0.0","","","","35","","42",""
"-122.51","53.03","QUESNEL","1096629","2019-06-13","2019","06","13","","22.8","","11.1","","17.0","","1.0","","0.0","","","","","","0.2","","","","33","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-06-14","2019","06","14","","25.7","","6.7","","16.2","","1.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-15","2019","06","15","","28.3","","5.7","","17.0","","1.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-16","2019","06","16","","27.7","","9.6","","18.7","","0.0","","0.7","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2019-06-17","2019","06","17","","27.9","","11.9","","19.9","","0.0","","1.9","","","","","","0.0","","","","33","","39",""
"-122.51","53.03","QUESNEL","1096629","2019-06-18","2019","06","18","","21.9","","6.4","","14.2","","3.8","","0.0","","","","","","0.0","","","","33","","45",""
"-122.51","53.03","QUESNEL","1096629","2019-06-19","2019","06","19","","18.1","","7.0","","12.6","","5.4","","0.0","","","","","","0.0","","","","36","","41",""
"-122.51","53.03","QUESNEL","1096629","2019-06-20","2019","06","20","","18.3","","3.8","","11.1","","6.9","","0.0","","","","","","0.0","","","","33","","55",""
"-122.51","53.03","QUESNEL","1096629","2019-06-21","2019","06","21","","24.9","","4.8","","14.9","","3.1","","0.0","","","","","","0.0","","","","29","","33",""
