"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.51","53.03","QUESNEL","1096629","2024-02-01","2024","02","01","","11.4","","3.2","","7.3","","10.7","","0.0","","","","","","0.0","","","","15","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-02-02","2024","02","02","","9.4","","-2.3","","3.6","","14.4","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-03","2024","02","03","","4.0","","-7.2","","-1.6","","19.6","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-04","2024","02","04","","-1.1","","-11.2","","-6.2","","24.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-05","2024","02","05","","-1.6","","-6.4","","-4.0","","22.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-06","2024","02","06","","2.5","","-7.2","","-2.4","","20.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-07","2024","02","07","","-0.2","","-9.0","","-4.6","","22.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-08","2024","02","08","","-1.3","","-5.9","","-3.6","","21.6","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-09","2024","02","09","","-2.3","","-10.2","","-6.3","","24.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-10","2024","02","10","","0.4","","-4.7","","-2.2","","20.2","","0.0","","","","","","1.1","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-11","2024","02","11","","0.5","","-6.3","","-2.9","","20.9","","0.0","","","","","","5.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-12","2024","02","12","","0.2","","-8.3","","-4.1","","22.1","","0.0","","","","","","1.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-13","2024","02","13","","-1.4","","-11.8","","-6.6","","24.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-14","2024","02","14","","-7.7","","-17.0","","-12.4","","30.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-15","2024","02","15","","-6.1","","-14.6","","-10.4","","28.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-16","2024","02","16","","-4.3","","-18.1","","-11.2","","29.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-17","2024","02","17","","-0.8","","-14.2","","-7.5","","25.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-18","2024","02","18","","1.5","","-12.2","","-5.4","","23.4","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-19","2024","02","19","","3.2","","-11.2","","-4.0","","22.0","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-20","2024","02","20","","-0.1","","-8.6","","-4.4","","22.4","","0.0","","","","","","0.4","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-21","2024","02","21","","0.6","","-3.8","","-1.6","","19.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-22","2024","02","22","","5.5","","-2.8","","1.4","","16.6","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-23","2024","02","23","","3.5","","-7.9","","-2.2","","20.2","","0.0","","","","","","0.0","","","","15","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-02-24","2024","02","24","","3.7","","-2.0","","0.9","","17.1","","0.0","","","","","","3.2","","","","35","","46",""
"-122.51","53.03","QUESNEL","1096629","2024-02-25","2024","02","25","","2.9","","-2.5","","0.2","","17.8","","0.0","","","","","","2.2","","","","31","","54",""
"-122.51","53.03","QUESNEL","1096629","2024-02-26","2024","02","26","","-1.0","","-16.8","","-8.9","","26.9","","0.0","","","","","","0.0","","","","32","","41",""
"-122.51","53.03","QUESNEL","1096629","2024-02-27","2024","02","27","","-10.2","","-25.6","","-17.9","","35.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-02-28","2024","02","28","","-1.6","","-12.9","","-7.3","","25.3","","0.0","","","","","","0.4","","","","33","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-02-29","2024","02","29","","-2.4","","-14.1","","-8.3","","26.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-01","2024","03","01","","-4.2","","-9.4","","-6.8","","24.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-02","2024","03","02","","-7.6","","-12.6","","-10.1","","28.1","","0.0","","","","","","0.0","","","","32","","45",""
"-122.51","53.03","QUESNEL","1096629","2024-03-03","2024","03","03","","-11.5","","-16.9","","-14.2","","32.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-04","2024","03","04","","-9.4","","-21.6","","-15.5","","33.5","","0.0","","","","","","0.0","","","","32","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-03-05","2024","03","05","","-5.5","","-24.9","","-15.2","","33.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-06","2024","03","06","","-2.0","","-22.9","","-12.5","","30.5","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-07","2024","03","07","","3.3","","-13.8","","-5.3","","23.3","","0.0","","","","","","0.0","","","","16","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-03-08","2024","03","08","","9.0","","1.4","","5.2","","12.8","","0.0","","","","","","1.3","","","","14","","48",""
"-122.51","53.03","QUESNEL","1096629","2024-03-09","2024","03","09","","11.6","","0.1","","5.9","","12.1","","0.0","","","","","","0.0","","","","14","","68",""
"-122.51","53.03","QUESNEL","1096629","2024-03-10","2024","03","10","","10.3","","-0.3","","5.0","","13.0","","0.0","","","","","","0.0","","","","17","","42",""
"-122.51","53.03","QUESNEL","1096629","2024-03-11","2024","03","11","","10.0","","-3.1","","3.5","","14.5","","0.0","","","","","","0.0","","","","18","","50",""
"-122.51","53.03","QUESNEL","1096629","2024-03-12","2024","03","12","","9.7","","-0.6","","4.6","","13.4","","0.0","","","","","","0.0","","","","14","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-03-13","2024","03","13","","10.7","","-2.0","","4.4","","13.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-14","2024","03","14","","11.9","","1.5","","6.7","","11.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-15","2024","03","15","","18.4","","-2.6","","7.9","","10.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-16","2024","03","16","","19.7","","-3.8","","8.0","","10.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-17","2024","03","17","","22.5","","-3.0","","9.8","","8.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-18","2024","03","18","","17.1","","-3.8","","6.7","","11.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-19","2024","03","19","","13.4","","-1.7","","5.9","","12.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-20","2024","03","20","","9.5","","-1.0","","4.3","","13.7","","0.0","","","","","","0.0","","","","34","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-03-21","2024","03","21","","10.8","","-6.5","","2.2","","15.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-22","2024","03","22","","11.3","","-5.3","","3.0","","15.0","","0.0","","","","","","0.0","","","","33","","37",""
"-122.51","53.03","QUESNEL","1096629","2024-03-23","2024","03","23","","9.9","","-4.3","","2.8","","15.2","","0.0","","","","","","0.0","","","","32","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-03-24","2024","03","24","","13.7","","-8.5","","2.6","","15.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-25","2024","03","25","","13.9","","-6.9","","3.5","","14.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-26","2024","03","26","","12.2","","-3.8","","4.2","","13.8","","0.0","","","","","","0.0","","","","19","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-03-27","2024","03","27","","10.7","","-6.4","","2.2","","15.8","","0.0","","","","","","1.6","","","","16","","41",""
"-122.51","53.03","QUESNEL","1096629","2024-03-28","2024","03","28","","5.2","","0.3","","2.8","","15.2","","0.0","","","","","","0.0","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2024-03-29","2024","03","29","","8.1","","-5.1","","1.5","","16.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-30","2024","03","30","","7.8","","-7.6","","0.1","","17.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-03-31","2024","03","31","","13.7","","-3.9","","4.9","","13.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-01","2024","04","01","","14.9","","-5.2","","4.9","","13.1","","0.0","","","","","","0.0","","","","22","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-04-02","2024","04","02","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-03","2024","04","03","","7.1","","-4.2","","1.5","","16.5","","0.0","","","","","","0.0","","","","33","","50",""
"-122.51","53.03","QUESNEL","1096629","2024-04-04","2024","04","04","","9.7","","-7.2","","1.3","","16.7","","0.0","","","","","","0.0","","","","34","","45",""
"-122.51","53.03","QUESNEL","1096629","2024-04-05","2024","04","05","","11.1","","-3.5","","3.8","","14.2","","0.0","","","","","","0.0","","","","32","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-04-06","2024","04","06","","12.2","","-7.8","","2.2","","15.8","","0.0","","","","","","0.0","","","","17","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-04-07","2024","04","07","","11.7","","-0.4","","5.7","","12.3","","0.0","","","","","","0.0","","","","23","","42",""
"-122.51","53.03","QUESNEL","1096629","2024-04-08","2024","04","08","","10.3","","-1.3","","4.5","","13.5","","0.0","","","","","","0.0","","","","14","","41",""
"-122.51","53.03","QUESNEL","1096629","2024-04-09","2024","04","09","","11.4","","-2.5","","4.5","","13.5","","0.0","","","","","","0.0","","","","30","","46",""
"-122.51","53.03","QUESNEL","1096629","2024-04-10","2024","04","10","","13.8","","-6.5","","3.7","","14.3","","0.0","","","","","","0.0","","","","16","","37",""
"-122.51","53.03","QUESNEL","1096629","2024-04-11","2024","04","11","","13.7","","-3.4","","5.2","","12.8","","0.0","","","","","","3.5","","","","16","","42",""
"-122.51","53.03","QUESNEL","1096629","2024-04-12","2024","04","12","","13.8","","0.9","","7.4","","10.6","","0.0","","","","","","1.7","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-13","2024","04","13","","13.6","","-5.0","","4.3","","13.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-14","2024","04","14","","16.7","","-3.5","","6.6","","11.4","","0.0","","","","","","0.0","","","","36","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-04-15","2024","04","15","","9.1","","-3.8","","2.7","","15.3","","0.0","","","","","","0.2","","","","33","","37",""
"-122.51","53.03","QUESNEL","1096629","2024-04-16","2024","04","16","","8.7","","-0.6","","4.1","","13.9","","0.0","","","","","","0.0","","","","32","","46",""
"-122.51","53.03","QUESNEL","1096629","2024-04-17","2024","04","17","","11.3","","-4.1","","3.6","","14.4","","0.0","","","","","","0.0","","","","30","","46",""
"-122.51","53.03","QUESNEL","1096629","2024-04-18","2024","04","18","","13.9","","-4.7","","4.6","","13.4","","0.0","","","","","","0.0","","","","35","","42",""
"-122.51","53.03","QUESNEL","1096629","2024-04-19","2024","04","19","","14.0","","-6.3","","3.9","","14.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-20","2024","04","20","","18.5","","-7.0","","5.8","","12.2","","0.0","","","","","","0.0","","","","16","","52",""
"-122.51","53.03","QUESNEL","1096629","2024-04-21","2024","04","21","","13.7","","6.5","","10.1","","7.9","","0.0","","","","","","0.0","","","","32","","52",""
"-122.51","53.03","QUESNEL","1096629","2024-04-22","2024","04","22","","14.6","","2.1","","8.4","","9.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-23","2024","04","23","","17.6","","-4.0","","6.8","","11.2","","0.0","","","","","","0.0","","","","16","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-04-24","2024","04","24","","12.3","","2.8","","7.6","","10.4","","0.0","","","","","","0.5","","","","25","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-04-25","2024","04","25","","14.9","","0.0","","7.5","","10.5","","0.0","","","","","","0.0","","","","1","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-04-26","2024","04","26","","16.2","","0.3","","8.3","","9.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-27","2024","04","27","","15.4","","-0.5","","7.5","","10.5","","0.0","","","","","","4.0","","","","23","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-04-28","2024","04","28","","7.5","","0.6","","4.1","","13.9","","0.0","","","","","","8.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-04-29","2024","04","29","","11.3","","-0.9","","5.2","","12.8","","0.0","","","","","","0.0","","","","28","","45",""
"-122.51","53.03","QUESNEL","1096629","2024-04-30","2024","04","30","","13.1","","-5.1","","4.0","","14.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-01","2024","05","01","","15.2","","-4.0","","5.6","","12.4","","0.0","","","","","","0.0","","","","34","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-05-02","2024","05","02","","18.7","","-2.3","","8.2","","9.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-03","2024","05","03","","19.7","","-0.2","","9.8","","8.2","","0.0","","","","","","0.0","","","","17","","37",""
"-122.51","53.03","QUESNEL","1096629","2024-05-04","2024","05","04","","19.4","","1.7","","10.6","","7.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-05","2024","05","05","","19.4","","3.6","","11.5","","6.5","","0.0","","","","","","7.8","","","","18","","46",""
"-122.51","53.03","QUESNEL","1096629","2024-05-06","2024","05","06","","12.9","","3.2","","8.1","","9.9","","0.0","","","","","","3.5","","","","26","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-05-07","2024","05","07","","13.7","","0.9","","7.3","","10.7","","0.0","","","","","","0.0","","","","1","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-05-08","2024","05","08","","19.0","","-3.3","","7.9","","10.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-09","2024","05","09","","22.9","","-0.9","","11.0","","7.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-10","2024","05","10","","27.1","","2.5","","14.8","","3.2","","0.0","","","","","","0.0","","","","33","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-05-11","2024","05","11","","23.9","","5.5","","14.7","","3.3","","0.0","","","","","","0.0","","","","32","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-05-12","2024","05","12","","20.3","","5.6","","13.0","","5.0","","0.0","","","","","","0.0","","","","33","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-05-13","2024","05","13","","15.5","","6.6","","11.1","","6.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-14","2024","05","14","","16.9","","1.3","","9.1","","8.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-15","2024","05","15","","15.2","","8.2","","11.7","","6.3","","0.0","","","","","","4.3","","","","15","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-05-16","2024","05","16","","14.3","","6.0","","10.2","","7.8","","0.0","","","","","","7.1","","","","36","","52",""
"-122.51","53.03","QUESNEL","1096629","2024-05-17","2024","05","17","","15.7","","4.1","","9.9","","8.1","","0.0","","","","","","0.2","","","","33","","35",""
"-122.51","53.03","QUESNEL","1096629","2024-05-18","2024","05","18","","15.5","","3.8","","9.7","","8.3","","0.0","","","","","","0.0","","","","32","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-05-19","2024","05","19","","17.1","","3.2","","10.2","","7.8","","0.0","","","","","","0.0","","","","5","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-05-20","2024","05","20","","17.5","","-0.6","","8.5","","9.5","","0.0","","","","","","0.5","","","","31","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-05-21","2024","05","21","","14.9","","4.8","","9.9","","8.1","","0.0","","","","","","11.6","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-22","2024","05","22","","20.6","","5.1","","12.9","","5.1","","0.0","","","","","","4.4","","","","34","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-05-23","2024","05","23","","23.1","","1.0","","12.1","","5.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-24","2024","05","24","","16.6","","9.2","","12.9","","5.1","","0.0","","","","","","3.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-25","2024","05","25","","14.0","","6.8","","10.4","","7.6","","0.0","","","","","","23.8","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-26","2024","05","26","","17.6","","6.8","","12.2","","5.8","","0.0","","","","","","1.0","","","","17","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-05-27","2024","05","27","","16.9","","6.5","","11.7","","6.3","","0.0","","","","","","4.0","","","","18","","41",""
"-122.51","53.03","QUESNEL","1096629","2024-05-28","2024","05","28","","14.5","","5.1","","9.8","","8.2","","0.0","","","","","","5.3","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-29","2024","05","29","","15.9","","5.2","","10.6","","7.4","","0.0","","","","","","3.5","","","","1","","33",""
"-122.51","53.03","QUESNEL","1096629","2024-05-30","2024","05","30","","14.6","","-0.4","","7.1","","10.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-05-31","2024","05","31","","19.1","","0.3","","9.7","","8.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-01","2024","06","01","","16.8","","8.3","","12.6","","5.4","","0.0","","","","","","8.5","","","","24","","32",""
"-122.51","53.03","QUESNEL","1096629","2024-06-02","2024","06","02","","17.2","","5.2","","11.2","","6.8","","0.0","","","","","","2.6","","","","18","","37",""
"-122.51","53.03","QUESNEL","1096629","2024-06-03","2024","06","03","","18.0","","9.2","","13.6","","4.4","","0.0","","","","","","9.4","","","","25","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-06-04","2024","06","04","","16.2","","6.8","","11.5","","6.5","","0.0","","","","","","10.1","","","","17","","52",""
"-122.51","53.03","QUESNEL","1096629","2024-06-05","2024","06","05","","16.4","","6.2","","11.3","","6.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-06","2024","06","06","","17.3","","4.2","","10.8","","7.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-07","2024","06","07","","21.6","","0.4","","11.0","","7.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-08","2024","06","08","","24.0","","1.5","","12.8","","5.2","","0.0","","","","","","0.0","","","","32","","45",""
"-122.51","53.03","QUESNEL","1096629","2024-06-09","2024","06","09","","22.1","","7.1","","14.6","","3.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-10","2024","06","10","","21.1","","9.6","","15.4","","2.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-11","2024","06","11","","22.5","","9.6","","16.1","","1.9","","0.0","","","","","","0.9","","","","18","","58",""
"-122.51","53.03","QUESNEL","1096629","2024-06-12","2024","06","12","","17.2","","8.9","","13.1","","4.9","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2024-06-13","2024","06","13","","20.8","","2.8","","11.8","","6.2","","0.0","","","","","","0.0","","","","12","","46",""
"-122.51","53.03","QUESNEL","1096629","2024-06-14","2024","06","14","","16.4","","7.7","","12.1","","5.9","","0.0","","","","","","3.6","","","","25","","39",""
"-122.51","53.03","QUESNEL","1096629","2024-06-15","2024","06","15","","16.2","","2.9","","9.6","","8.4","","0.0","","","","","","1.0","","","","30","","41",""
