"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.51","53.03","QUESNEL","1096629","2023-01-18","2023","01","18","","5.3","","-2.5","","1.4","","16.6","","0.0","","","","","","1.6","","","","13","","45",""
"-122.51","53.03","QUESNEL","1096629","2023-01-19","2023","01","19","","-0.7","","-6.5","","-3.6","","21.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-20","2023","01","20","","1.2","","-1.2","","0.0","","18.0","","0.0","","","","","","0.6","","","","13","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-01-21","2023","01","21","","0.6","","-2.7","","-1.1","","19.1","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-22","2023","01","22","","-1.4","","-15.7","","-8.6","","26.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-23","2023","01","23","","1.0","","-4.0","","-1.5","","19.5","","0.0","","","","","","0.0","","","","14","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-01-24","2023","01","24","","-0.5","","-5.9","","-3.2","","21.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-25","2023","01","25","","0.7","","-1.4","","-0.4","","18.4","","0.0","","","","","","2.3","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-26","2023","01","26","","1.5","","0.0","","0.8","","17.2","","0.0","","","","","","16.1","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-27","2023","01","27","","4.2","","-2.5","","0.9","","17.1","","0.0","","","","","","3.5","","","","36","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-01-28","2023","01","28","","-0.4","","-15.9","","-8.2","","26.2","","0.0","","","","","","0.0","","","","34","","50",""
"-122.51","53.03","QUESNEL","1096629","2023-01-29","2023","01","29","","-11.5","","-25.6","","-18.6","","36.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-01-30","2023","01","30","","-6.7","","-24.2","","-15.5","","33.5","","0.0","","","","","","0.0","","","","16","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-01-31","2023","01","31","","-3.6","","-7.3","","-5.5","","23.5","","0.0","","","","","","0.0","","","","13","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-02-01","2023","02","01","","-0.5","","-3.7","","-2.1","","20.1","","0.0","","","","","","0.0","","","","14","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-02-02","2023","02","02","","1.8","","-0.7","","0.6","","17.4","","0.0","","","","","","2.5","","","","15","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-02-03","2023","02","03","","2.6","","-2.5","","0.1","","17.9","","0.0","","","","","","1.9","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-04","2023","02","04","","5.9","","-3.7","","1.1","","16.9","","0.0","","","","","","7.1","","","","15","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-02-05","2023","02","05","","8.4","","-1.2","","3.6","","14.4","","0.0","","","","","","0.2","","","","29","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-02-06","2023","02","06","","8.0","","-1.4","","3.3","","14.7","","0.0","","","","","","0.0","","","","13","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-02-07","2023","02","07","","5.4","","-2.7","","1.4","","16.6","","0.0","","","","","","4.8","","","","32","","45",""
"-122.51","53.03","QUESNEL","1096629","2023-02-08","2023","02","08","","4.4","","-3.7","","0.4","","17.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-09","2023","02","09","","6.8","","-0.9","","3.0","","15.0","","0.0","","","","","","1.3","","","","14","","42",""
"-122.51","53.03","QUESNEL","1096629","2023-02-10","2023","02","10","","5.8","","-0.3","","2.8","","15.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-11","2023","02","11","","2.2","","-1.8","","0.2","","17.8","","0.0","","","","","","1.4","","","","14","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-02-12","2023","02","12","","7.7","","0.5","","4.1","","13.9","","0.0","","","","","","4.7","","","","15","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-02-13","2023","02","13","","4.8","","-2.7","","1.1","","16.9","","0.0","","","","","","0.0","","","","30","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-02-14","2023","02","14","","0.6","","-11.9","","-5.7","","23.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-15","2023","02","15","","-1.1","","-8.9","","-5.0","","23.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-16","2023","02","16","","0.8","","-6.8","","-3.0","","21.0","","0.0","","","","","","1.3","","","","14","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-02-17","2023","02","17","","0.4","","-8.6","","-4.1","","22.1","","0.0","","","","","","0.6","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-18","2023","02","18","","2.1","","-5.5","","-1.7","","19.7","","0.0","","","","","","3.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-19","2023","02","19","","2.2","","-0.6","","0.8","","17.2","","0.0","","","","","","14.9","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-20","2023","02","20","","0.9","","-2.6","","-0.9","","18.9","","0.0","","","","","","1.4","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-21","2023","02","21","","0.1","","-16.9","","-8.4","","26.4","","0.0","","","","","","0.0","","","","33","","58",""
"-122.51","53.03","QUESNEL","1096629","2023-02-22","2023","02","22","","-13.4","","-20.6","","-17.0","","35.0","","0.0","","","","","","0.0","","","","34","","41",""
"-122.51","53.03","QUESNEL","1096629","2023-02-23","2023","02","23","","-13.2","","-23.2","","-18.2","","36.2","","0.0","","","","","","0.0","","","","31","","35",""
"-122.51","53.03","QUESNEL","1096629","2023-02-24","2023","02","24","","-12.9","","-30.3","","-21.6","","39.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-25","2023","02","25","","-4.9","","-12.9","","-8.9","","26.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-26","2023","02","26","","-1.8","","-14.1","","-8.0","","26.0","","0.0","","","","","","1.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-27","2023","02","27","","-1.5","","-20.1","","-10.8","","28.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-02-28","2023","02","28","","-2.3","","-12.2","","-7.3","","25.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-01","2023","03","01","","-0.5","","-12.0","","-6.3","","24.3","","0.0","","","","","","0.0","","","","16","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-03-02","2023","03","02","","4.9","","-5.1","","-0.1","","18.1","","0.0","","","","","","0.0","","","","29","","45",""
"-122.51","53.03","QUESNEL","1096629","2023-03-03","2023","03","03","","3.1","","-11.6","","-4.3","","22.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-04","2023","03","04","","2.9","","-19.3","","-8.2","","26.2","","0.0","","","","","","0.0","","","","32","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-03-05","2023","03","05","","-5.6","","-13.0","","-9.3","","27.3","","0.0","","","","","","0.0","","","","33","","35",""
"-122.51","53.03","QUESNEL","1096629","2023-03-06","2023","03","06","","-8.6","","-16.6","","-12.6","","30.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-07","2023","03","07","","-2.1","","-17.1","","-9.6","","27.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-08","2023","03","08","","4.2","","-20.0","","-7.9","","25.9","","0.0","","","","","","0.0","","","","33","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-03-09","2023","03","09","","-0.8","","-15.3","","-8.1","","26.1","","0.0","","","","","","0.0","","","","33","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-03-10","2023","03","10","","3.4","","-15.6","","-6.1","","24.1","","0.0","","","","","","0.0","","","","34","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-03-11","2023","03","11","","-3.5","","-9.2","","-6.4","","24.4","","0.0","","","","","","0.0","","","","33","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-03-12","2023","03","12","","4.3","","-8.0","","-1.9","","19.9","","0.0","","","","","","1.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-13","2023","03","13","","3.8","","-7.0","","-1.6","","19.6","","0.0","","","","","","2.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-14","2023","03","14","","5.7","","-10.8","","-2.6","","20.6","","0.0","","","","","","0.0","","","","19","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-03-15","2023","03","15","","6.1","","-6.3","","-0.1","","18.1","","0.0","","","","","","0.0","","","","32","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-03-16","2023","03","16","","6.6","","-14.1","","-3.8","","21.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-17","2023","03","17","","8.9","","-12.4","","-1.8","","19.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-18","2023","03","18","","11.3","","-8.0","","1.7","","16.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-19","2023","03","19","","11.2","","-10.4","","0.4","","17.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-20","2023","03","20","","12.9","","-9.8","","1.6","","16.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-21","2023","03","21","","10.9","","-10.8","","0.1","","17.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-22","2023","03","22","","12.7","","-9.6","","1.6","","16.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-23","2023","03","23","","11.3","","-8.5","","1.4","","16.6","","0.0","","","","","","0.0","","","","14","","46",""
"-122.51","53.03","QUESNEL","1096629","2023-03-24","2023","03","24","","9.2","","-6.0","","1.6","","16.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-25","2023","03","25","","8.0","","-1.5","","3.3","","14.7","","0.0","","","","","","0.4","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-26","2023","03","26","","8.6","","-4.5","","2.1","","15.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-27","2023","03","27","","5.7","","-4.2","","0.8","","17.2","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-28","2023","03","28","","8.6","","-11.8","","-1.6","","19.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-29","2023","03","29","","9.6","","-10.1","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-30","2023","03","30","","12.0","","-9.9","","1.1","","16.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-03-31","2023","03","31","","6.6","","-5.3","","0.7","","17.3","","0.0","","","","","","0.0","","","","17","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-04-01","2023","04","01","","6.7","","-2.8","","2.0","","16.0","","0.0","","","","","","0.0","","","","34","","35",""
"-122.51","53.03","QUESNEL","1096629","2023-04-02","2023","04","02","","7.1","","-6.7","","0.2","","17.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-03","2023","04","03","","7.1","","-9.5","","-1.2","","19.2","","0.0","","","","","","0.0","","","","33","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-04-04","2023","04","04","","7.5","","-9.4","","-1.0","","19.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-05","2023","04","05","","10.4","","-9.6","","0.4","","17.6","","0.0","","","","","","0.0","","","","18","","35",""
"-122.51","53.03","QUESNEL","1096629","2023-04-06","2023","04","06","","11.8","","2.0","","6.9","","11.1","","0.0","","","","","","0.0","","","","16","","54",""
"-122.51","53.03","QUESNEL","1096629","2023-04-07","2023","04","07","","14.4","","1.5","","8.0","","10.0","","0.0","","","","","","0.0","","","","15","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-04-08","2023","04","08","","13.6","","-0.8","","6.4","","11.6","","0.0","","","","","","0.0","","","","17","","55",""
"-122.51","53.03","QUESNEL","1096629","2023-04-09","2023","04","09","","14.3","","3.0","","8.7","","9.3","","0.0","","","","","","0.0","","","","16","","74",""
"-122.51","53.03","QUESNEL","1096629","2023-04-10","2023","04","10","","12.5","","1.7","","7.1","","10.9","","0.0","","","","","","0.0","","","","22","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-04-11","2023","04","11","","12.0","","0.3","","6.2","","11.8","","0.0","","","","","","2.7","","","","22","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-04-12","2023","04","12","","9.8","","0.3","","5.1","","12.9","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-13","2023","04","13","","7.6","","-1.6","","3.0","","15.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-14","2023","04","14","","12.0","","-5.8","","3.1","","14.9","","0.0","","","","","","0.0","","","","17","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-04-15","2023","04","15","","13.9","","1.8","","7.9","","10.1","","0.0","","","","","","0.0","","","","14","","58",""
"-122.51","53.03","QUESNEL","1096629","2023-04-16","2023","04","16","","15.0","","5.3","","10.2","","7.8","","0.0","","","","","","0.0","","","","16","","59",""
"-122.51","53.03","QUESNEL","1096629","2023-04-17","2023","04","17","","11.5","","-0.4","","5.6","","12.4","","0.0","","","","","","5.9","","","","17","","35",""
"-122.51","53.03","QUESNEL","1096629","2023-04-18","2023","04","18","","9.4","","2.1","","5.8","","12.2","","0.0","","","","","","0.5","","","","15","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-04-19","2023","04","19","","13.7","","-4.5","","4.6","","13.4","","0.0","","","","","","0.0","","","","17","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-04-20","2023","04","20","","12.8","","-4.6","","4.1","","13.9","","0.0","","","","","","0.2","","","","15","","63",""
"-122.51","53.03","QUESNEL","1096629","2023-04-21","2023","04","21","","11.2","","1.7","","6.5","","11.5","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-22","2023","04","22","","13.9","","-0.1","","6.9","","11.1","","0.0","","","","","","0.0","","","","13","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-04-23","2023","04","23","","15.0","","3.3","","9.2","","8.8","","0.0","","","","","","12.5","","","","18","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-04-24","2023","04","24","","14.0","","4.3","","9.2","","8.8","","0.0","","","","","","2.8","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-25","2023","04","25","","15.1","","1.7","","8.4","","9.6","","0.0","","","","","","0.0","","","","32","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-04-26","2023","04","26","","18.0","","0.8","","9.4","","8.6","","0.0","","","","","","1.0","","","","32","","71",""
"-122.51","53.03","QUESNEL","1096629","2023-04-27","2023","04","27","","19.0","","-3.6","","7.7","","10.3","","0.0","","","","","","0.0","","","","15","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-04-28","2023","04","28","","22.7","","1.0","","11.9","","6.1","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-29","2023","04","29","","27.3","","1.4","","14.4","","3.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-04-30","2023","04","30","","25.7","","2.4","","14.1","","3.9","","0.0","","","","","","0.7","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-01","2023","05","01","","18.9","","7.7","","13.3","","4.7","","0.0","","","","","","6.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-02","2023","05","02","","23.7","","2.5","","13.1","","4.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-03","2023","05","03","","25.7","","4.3","","15.0","","3.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-04","2023","05","04","","27.8","","6.8","","17.3","","0.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-05","2023","05","05","","28.6","","6.8","","17.7","","0.3","","0.0","","","","","","0.0","","","","14","","54",""
"-122.51","53.03","QUESNEL","1096629","2023-05-06","2023","05","06","","14.3","","9.0","","11.7","","6.3","","0.0","","","","","","2.6","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-07","2023","05","07","","15.3","","5.8","","10.6","","7.4","","0.0","","","","","","1.4","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-08","2023","05","08","","18.9","","4.3","","11.6","","6.4","","0.0","","","","","","0.5","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-09","2023","05","09","","20.0","","1.3","","10.7","","7.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-10","2023","05","10","","21.9","","3.3","","12.6","","5.4","","0.0","","","","","","0.0","","","","6","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-05-11","2023","05","11","","23.4","","4.8","","14.1","","3.9","","0.0","","","","","","0.0","","","","19","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-05-12","2023","05","12","","26.0","","2.4","","14.2","","3.8","","0.0","","","","","","0.0","","","","18","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-05-13","2023","05","13","","29.2","","4.9","","17.1","","0.9","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-14","2023","05","14","","31.4","","5.6","","18.5","","0.0","","0.5","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-15","2023","05","15","","31.9","","5.3","","18.6","","0.0","","0.6","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-16","2023","05","16","","28.2","","7.1","","17.7","","0.3","","0.0","","","","","","0.0","","","","36","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-05-17","2023","05","17","","27.8","","5.6","","16.7","","1.3","","0.0","","","","","","0.0","","","","32","","32",""
"-122.51","53.03","QUESNEL","1096629","2023-05-18","2023","05","18","","23.0","","3.7","","13.4","","4.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-19","2023","05","19","","27.5","","7.0","","17.3","","0.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-20","2023","05","20","","27.2","","8.2","","17.7","","0.3","","0.0","","","","","","0.2","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-21","2023","05","21","","24.0","","7.6","","15.8","","2.2","","0.0","","","","","","0.0","","","","27","","54",""
"-122.51","53.03","QUESNEL","1096629","2023-05-22","2023","05","22","","12.9","","9.7","","11.3","","6.7","","0.0","","","","","","0.8","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-23","2023","05","23","","10.4","","7.9","","9.2","","8.8","","0.0","","","","","","15.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-24","2023","05","24","","20.9","","7.5","","14.2","","3.8","","0.0","","","","","","1.1","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-25","2023","05","25","","25.2","","6.2","","15.7","","2.3","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-26","2023","05","26","","28.1","","4.8","","16.5","","1.5","","0.0","","","","","","0.0","","","","34","","33",""
"-122.51","53.03","QUESNEL","1096629","2023-05-27","2023","05","27","","25.4","","12.0","","18.7","","0.0","","0.7","","","","","","0.0","","","","32","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-05-28","2023","05","28","","24.5","","8.1","","16.3","","1.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-29","2023","05","29","","20.6","","5.2","","12.9","","5.1","","0.0","","","","","","0.0","","","","33","","37",""
"-122.51","53.03","QUESNEL","1096629","2023-05-30","2023","05","30","","19.1","","5.3","","12.2","","5.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-05-31","2023","05","31","","17.5","","0.8","","9.2","","8.8","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-01","2023","06","01","","21.1","","0.0","","10.6","","7.4","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-02","2023","06","02","","23.9","","2.8","","13.4","","4.6","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-03","2023","06","03","","26.8","","5.2","","16.0","","2.0","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-04","2023","06","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-05","2023","06","05","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-06","2023","06","06","","25.2","","-0.6","","12.3","","5.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-07","2023","06","07","","30.1","","2.4","","16.3","","1.7","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-08","2023","06","08","","33.8","","4.6","","19.2","","0.0","","1.2","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-09","2023","06","09","","28.1","","9.3","","18.7","","0.0","","0.7","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-10","2023","06","10","","19.2","","13.3","","16.3","","1.7","","0.0","","","","","","6.8","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-11","2023","06","11","","26.9","","12.3","","19.6","","0.0","","1.6","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-12","2023","06","12","","29.8","","5.1","","17.5","","0.5","","0.0","","","","","","0.0","","","","","M","","M"
"-122.51","53.03","QUESNEL","1096629","2023-06-13","2023","06","13","","17.7","","10.9","","14.3","","3.7","","0.0","","","","","","1.8","","","","31","","50",""
"-122.51","53.03","QUESNEL","1096629","2023-06-14","2023","06","14","","19.0","","10.2","","14.6","","3.4","","0.0","","","","","","0.2","","","","34","","39",""
"-122.51","53.03","QUESNEL","1096629","2023-06-15","2023","06","15","","26.3","","3.0","","14.7","","3.3","","0.0","","","","","","0.0","","","","29","","35",""
"-122.51","53.03","QUESNEL","1096629","2023-06-16","2023","06","16","","23.3","","11.6","","17.5","","0.5","","0.0","","","","","","10.4","","","","35","","35",""
