"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.51","53.03","QUESNEL","1096629","2014-02-14","2014","02","14","","5.3","","-6.8","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","16","","48",""
"-122.51","53.03","QUESNEL","1096629","2014-02-15","2014","02","15","","5.2","","-8.5","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","17","","48",""
"-122.51","53.03","QUESNEL","1096629","2014-02-16","2014","02","16","","4.7","","0.6","","2.7","","15.3","","0.0","","","M","","M","1.0","","","","18","","44",""
"-122.51","53.03","QUESNEL","1096629","2014-02-17","2014","02","17","","5.8","","-4.2","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-02-18","2014","02","18","","2.9","","-7.4","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","16","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-02-19","2014","02","19","","2.5","","-7.7","","-2.6","","20.6","","0.0","","","M","","M","0.5","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-02-20","2014","02","20","","4.0","","-6.1","","-1.1","","19.1","","0.0","","","M","","M","0.8","","","","26","","43",""
"-122.51","53.03","QUESNEL","1096629","2014-02-21","2014","02","21","","0.1","","-8.9","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-02-22","2014","02","22","","-2.4","","-11.9","","-7.2","","25.2","","0.0","","","M","","M","0.3","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-02-23","2014","02","23","","-8.1","","-23.3","","-15.7","","33.7","","0.0","","","M","","M","0.0","","","","32","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-02-24","2014","02","24","","-8.2","","-27.7","","-18.0","","36.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-02-25","2014","02","25","","-5.5","","-24.1","","-14.8","","32.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-02-26","2014","02","26","","-3.3","","-23.7","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-02-27","2014","02","27","","1.3","","-13.6","","-6.2","","24.2","","0.0","","","M","","M","0.0","","","","35","","46",""
"-122.51","53.03","QUESNEL","1096629","2014-02-28","2014","02","28","","-5.2","","-13.6","","-9.4","","27.4","","0.0","","","M","","M","0.0","","","","34","","46",""
"-122.51","53.03","QUESNEL","1096629","2014-03-01","2014","03","01","","-9.4","","-26.2","","-17.8","","35.8","","0.0","","","M","","M","0.0","","","","34","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-03-02","2014","03","02","","-12.6","","-22.0","","-17.3","","35.3","","0.0","","","M","","M","0.0","","","","36","","39",""
"-122.51","53.03","QUESNEL","1096629","2014-03-03","2014","03","03","","-12.8","","-18.9","","-15.9","","33.9","","0.0","","","M","","M","0.0","","","","34","","37",""
"-122.51","53.03","QUESNEL","1096629","2014-03-04","2014","03","04","","-9.3","","-25.0","","-17.2","","35.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-05","2014","03","05","","-10.4","","-27.8","","-19.1","","37.1","","0.0","","","M","","M","0.3","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-06","2014","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2014-03-07","2014","03","07","","5.9","","-14.8","","-4.5","","22.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-08","2014","03","08","","8.0","","4.5","","6.3","","11.7","","0.0","","","M","","M","0.0","","","","14","","46",""
"-122.51","53.03","QUESNEL","1096629","2014-03-09","2014","03","09","","10.4","","-2.0","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-03-10","2014","03","10","","7.6","","-8.4","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-11","2014","03","11","","7.4","","-8.6","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-12","2014","03","12","","","M","-0.8","E","","M","","M","","M","","M","","M","","M","","","33","","46",""
"-122.51","53.03","QUESNEL","1096629","2014-03-13","2014","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2014-03-14","2014","03","14","","10.1","","-0.5","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","24","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-03-15","2014","03","15","","7.2","","-4.7","","1.3","","16.7","","0.0","","","M","","M","1.1","","","","15","","43",""
"-122.51","53.03","QUESNEL","1096629","2014-03-16","2014","03","16","","10.5","","-2.9","","3.8","","14.2","","0.0","","","M","","M","0.3","","","","29","","52",""
"-122.51","53.03","QUESNEL","1096629","2014-03-17","2014","03","17","","5.7","","-3.9","","0.9","","17.1","","0.0","","","M","","M","0.0","","","","32","","37",""
"-122.51","53.03","QUESNEL","1096629","2014-03-18","2014","03","18","","4.5","","-4.4","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-19","2014","03","19","","5.9","","-1.2","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-20","2014","03","20","","4.7","","-4.8","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-21","2014","03","21","","1.4","","-9.0","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-22","2014","03","22","","-0.3","","-8.5","","-4.4","","22.4","","0.0","","","M","","M","1.1","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-23","2014","03","23","","1.3","","-6.6","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-24","2014","03","24","","2.4","","-5.6","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-25","2014","03","25","","0.0","","-4.4","","-2.2","","20.2","","0.0","","","M","","M","7.8","","","","32","","32",""
"-122.51","53.03","QUESNEL","1096629","2014-03-26","2014","03","26","","-1.4","","-8.7","","-5.1","","23.1","","0.0","","","M","","M","2.8","","","","32","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-03-27","2014","03","27","","-0.6","","-12.1","","-6.4","","24.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-28","2014","03","28","","2.5","","-16.5","","-7.0","","25.0","","0.0","","","M","","M","0.3","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-29","2014","03","29","","1.9","","0.0","","1.0","","17.0","","0.0","","","M","","M","4.5","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-03-30","2014","03","30","","4.3","","-3.1","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","1","","32",""
"-122.51","53.03","QUESNEL","1096629","2014-03-31","2014","03","31","","5.5","","-11.7","","-3.1","","21.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-01","2014","04","01","","9.2","","-12.1","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-02","2014","04","02","","7.8","","-4.5","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-03","2014","04","03","","9.5","","-2.3","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","19","","43",""
"-122.51","53.03","QUESNEL","1096629","2014-04-04","2014","04","04","","10.2","","-0.1","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","17","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-04-05","2014","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2014-04-06","2014","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2014-04-07","2014","04","07","","12.9","","2.6","","7.8","","10.2","","0.0","","","M","","M","3.8","","","","10","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-04-08","2014","04","08","","12.1","","1.5","","6.8","","11.2","","0.0","","","M","","M","1.1","","","","33","","43",""
"-122.51","53.03","QUESNEL","1096629","2014-04-09","2014","04","09","","9.6","","-2.9","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","29","","39",""
"-122.51","53.03","QUESNEL","1096629","2014-04-10","2014","04","10","","7.1","","1.9","","4.5","","13.5","","0.0","","","M","","M","0.3","","","","9","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-04-11","2014","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"-122.51","53.03","QUESNEL","1096629","2014-04-12","2014","04","12","","9.8","","-2.8","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","30","","37",""
"-122.51","53.03","QUESNEL","1096629","2014-04-13","2014","04","13","","15.7","","-6.2","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-14","2014","04","14","","17.7","","-3.5","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","28","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-04-15","2014","04","15","","12.3","","0.4","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","21","","72",""
"-122.51","53.03","QUESNEL","1096629","2014-04-16","2014","04","16","","12.3","","-2.3","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-17","2014","04","17","","11.9","","1.6","","6.8","","11.2","","0.0","","","M","","M","7.6","","","","15","","44",""
"-122.51","53.03","QUESNEL","1096629","2014-04-18","2014","04","18","","11.6","","2.2","","6.9","","11.1","","0.0","","","M","","M","2.8","","","","33","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-04-19","2014","04","19","","12.8","","-3.1","","4.9","","13.1","","0.0","","","M","","M","0.3","","","","16","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-04-20","2014","04","20","","14.7","","2.8","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","17","","46",""
"-122.51","53.03","QUESNEL","1096629","2014-04-21","2014","04","21","","13.0","","3.5","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-22","2014","04","22","","7.4","","1.4","","4.4","","13.6","","0.0","","","M","","M","4.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-23","2014","04","23","","13.7","","0.3","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-24","2014","04","24","","11.3","","-3.0","","4.2","","13.8","","0.0","","","M","","M","5.3","","","","16","","46",""
"-122.51","53.03","QUESNEL","1096629","2014-04-25","2014","04","25","","13.7","","1.7","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","14","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-04-26","2014","04","26","","13.2","","0.3","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","11","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-04-27","2014","04","27","","10.2","","-2.5","","3.9","","14.1","","0.0","","","M","","M","3.5","","","","23","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-04-28","2014","04","28","","14.6","","-1.6","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-04-29","2014","04","29","","19.7","","-2.8","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","17","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-04-30","2014","04","30","","22.8","","6.7","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-01","2014","05","01","","23.3","","6.7","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-02","2014","05","02","","16.2","","5.4","","10.8","","7.2","","0.0","","","M","","M","0.3","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-05-03","2014","05","03","","6.6","","2.5","","4.6","","13.4","","0.0","","","M","","M","3.5","","","","30","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-05-04","2014","05","04","","10.5","","1.3","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-05","2014","05","05","","15.3","","-3.7","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-06","2014","05","06","","13.6","","1.1","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","33","","41",""
"-122.51","53.03","QUESNEL","1096629","2014-05-07","2014","05","07","","18.8","","-2.0","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-08","2014","05","08","","20.3","","0.5","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","15","","43",""
"-122.51","53.03","QUESNEL","1096629","2014-05-09","2014","05","09","","15.0","","5.8","","10.4","","7.6","","0.0","","","M","","M","0.3","","","","14","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-05-10","2014","05","10","","18.1","","0.5","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","33","","54",""
"-122.51","53.03","QUESNEL","1096629","2014-05-11","2014","05","11","","20.2","","-2.7","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-12","2014","05","12","","20.7","","0.5","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","18","","44",""
"-122.51","53.03","QUESNEL","1096629","2014-05-13","2014","05","13","","18.9","","4.2","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","16","","37",""
"-122.51","53.03","QUESNEL","1096629","2014-05-14","2014","05","14","","20.6","","7.5","","14.1","","3.9","","0.0","","","M","","M","0.3","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-15","2014","05","15","","21.7","","1.7","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-16","2014","05","16","","23.4","","2.0","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-17","2014","05","17","","14.6","","9.0","","11.8","","6.2","","0.0","","","M","","M","3.8","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-18","2014","05","18","","17.5","","9.1","","13.3","","4.7","","0.0","","","M","","M","8.3","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-19","2014","05","19","","18.9","","9.5","","14.2","","3.8","","0.0","","","M","","M","3.3","","","","16","","43",""
"-122.51","53.03","QUESNEL","1096629","2014-05-20","2014","05","20","","21.6","","5.8","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","25","","32",""
"-122.51","53.03","QUESNEL","1096629","2014-05-21","2014","05","21","","18.6","","7.8","","13.2","","4.8","","0.0","","","M","","M","0.3","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-22","2014","05","22","","21.2","","10.7","","16.0","","2.0","","0.0","","","M","","M","0.5","","","","16","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-05-23","2014","05","23","","18.3","","8.9","","13.6","","4.4","","0.0","","","M","","M","12.4","","","","32","","50",""
"-122.51","53.03","QUESNEL","1096629","2014-05-24","2014","05","24","","17.9","","7.8","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-25","2014","05","25","","17.7","","7.7","","12.7","","5.3","","0.0","","","M","","M","2.8","","","","17","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-05-26","2014","05","26","","15.5","","7.9","","11.7","","6.3","","0.0","","","M","","M","14.8","","","","21","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-05-27","2014","05","27","","16.9","","6.5","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-28","2014","05","28","","18.8","","5.6","","12.2","","5.8","","0.0","","","M","","M","0.3","","","","5","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-05-29","2014","05","29","","17.1","","5.0","","11.1","","6.9","","0.0","","","M","","M","8.8","","","","15","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-05-30","2014","05","30","","20.2","","6.0","","13.1","","4.9","","0.0","","","M","","M","0.5","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-05-31","2014","05","31","","20.0","","6.3","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","20","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-06-01","2014","06","01","","21.8","","5.8","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-06-02","2014","06","02","","25.2","","3.4","","14.3","","3.7","","0.0","","","M","","M","0.3","","","","22","","33",""
"-122.51","53.03","QUESNEL","1096629","2014-06-03","2014","06","03","","22.4","","8.9","","15.7","","2.3","","0.0","","","M","","M","1.8","","","","35","","32",""
"-122.51","53.03","QUESNEL","1096629","2014-06-04","2014","06","04","","16.4","","4.0","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","34","","70",""
"-122.51","53.03","QUESNEL","1096629","2014-06-05","2014","06","05","","16.1","","1.0","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","35","","39",""
"-122.51","53.03","QUESNEL","1096629","2014-06-06","2014","06","06","","21.3","","0.0","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-06-07","2014","06","07","","21.4","","2.7","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-06-08","2014","06","08","","17.0","","8.8","","12.9","","5.1","","0.0","","","M","","M","11.0","","","","31","","50",""
"-122.51","53.03","QUESNEL","1096629","2014-06-09","2014","06","09","","16.5","","6.9","","11.7","","6.3","","0.0","","","M","","M","0.3","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-06-10","2014","06","10","","19.7","","1.1","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-06-11","2014","06","11","","22.5","","3.3","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.51","53.03","QUESNEL","1096629","2014-06-12","2014","06","12","","23.9","","9.2","","16.6","","1.4","","0.0","","","M","","M","5.3","","","","17","","56",""
"-122.51","53.03","QUESNEL","1096629","2014-06-13","2014","06","13","","23.5","","7.2","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","3","","35",""
"-122.51","53.03","QUESNEL","1096629","2014-06-14","2014","06","14","","17.8","","8.0","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","","<31",""
