timestep	time	weight	P	Q	Qfitted	Qresidual
1564	1564	0	0.3	0.00138455550663885		
1565	1565	0	0	0.00130160978504297		
1566	1566	0	0	0.00122504450356986		
1567	1567	0	0	0.0011548596622195		
1568	1568	0	0	0.00110381614123742		
1569	1569	0	0	0.00109743570111466		
1570	1570	0	0	0.00111657702148294		
1571	1571	0	0	0.00112933790172846		
1572	1572	0	4	0.00118038142271054		
1573	1573	0	2.5	0.00136541418627057		
1574	1574	0		0.00155682738995336		
1575	1575	0	6.1	0.00171633839302235		
1576	1576	0	0	0.00178652323437271		
1577	1577	0	0	0.00176100147388167		
1578	1578	0	0	0.00166529487204027		
1579	1579	0	0.5	0.00156958827019888		
1580	1580	0	0	0.00151216430909404		
1581	1581	0	2	0.00149302298872576		
1582	1582	0	0.5	0.00144835990786644		
1583	1583	0	0	0.00137179462639333		
1584	1584	0	0	0.00127608802455193		
1585	1585	0	0	0.0011867618628333		
1586	1586	0	3	0.00109743570111466		
1587	1587	0	0	0.00102725085976431		
1588	1588	0	0	0.00096982689865947		
1589	1589	0	0	0.000906022497431873		
1590	1590	0	0	0.000823076775835997		
1591	1591	0	0	0.000752891934485641		
1592	1592	0	0	0.000695467973380804		
1593	1593	0	0	0.000650804892521486		
1594	1594	0	0	0.000595933107465753		
1595	1595	0	0	0.000535956970311812		
1596	1596	0	0.3	0.000471514525071939		
1597	1597	0	0	0.000421747092114414		
1598	1598	0	0	0.000388568803476064		
1599	1599	0	0	0.000375169879218268		
1600	1600	0	0	0.000371341615144613		
1601	1601	0	0	0.000363685086997301		
1602	1602	0	0	0.000337525282493986		
1603	1603	0	0	0.000314555698052052		
1604	1604	0	1	0.000297966553732877		
1605	1605	0	7.8	0.000309451345953844		
1606	1606	0	0	0.000334973106444883		
1607	1607	0	0	0.000341353546567642		
1608	1608	0	0	0.000319660050150259		
1609	1609	0	0	0.00030051872978198		
1610	1610	0	0	0.000297328509720601		
1611	1611	0	2.8	0.000282653497438253		
1612	1612	0	0	0.000262874133057698		
1613	1613	0		0.000243094768677143		
1614	1614	0		0.000229695844419348		
1615	1615	0	9.3	0.000248199120775351		
1616	1616	0	0	0.000241180636640315		
1617	1617	0	0	0.000247561076763075		
1618	1618	0	0	0.000226505624357968		
1619	1619	0	0	0.000208002348001965		
1620	1620	0	0	0.000188861027633686		
1621	1621	0	0	0.000174824059363615		
1622	1622	0		0.00016142513510582		
1623	1623	0		0.000149940342884852		
1624	1624	0		0.000139093594676161		
1625	1625	0		0.000128884890479745		
1626	1626	0		0.00011867618628333		
1627	1627	0		0.000111019658136018		
1628	1628	0		0.000102725085976431		
1629	1629	0		0.000100172909927327		
1630	1630	0		9.88968219027748e-05		
1631	1631	0	6.2	0.000123142494369262		
1632	1632	0	1.3	0.000138455550663885		
1633	1633	0	0	0.000138455550663885		
1634	1634	0	0	0.000123780538381538		
1635	1635	0	0	0.000111657702148294		
1636	1636	0	0	0.000100810953939603		
1637	1637	0	1.8	9.12402937554632e-05		
1638	1638	0	0	8.29457215958757e-05		
1639	1639	0	0	7.52891934485641e-05		
1640	1640	0	0	7.01848413503564e-05		
1641	1641	0	0.8	6.57185332644246e-05		
1642	1642	0	2.6	6.38044012275967e-05		
1643	1643	0	0	6.76326653012525e-05		
1644	1644	0	0	6.95467973380804e-05		
1645	1645	0	0	7.14609293749083e-05		
1646	1646	0	0	6.69946212889765e-05		
1647	1647	0	0	5.97209195490305e-05		
1648	1648	0	0	5.32766750250432e-05		
1649	1649	0	0	4.77256921182423e-05		
1650	1650	0	0	4.38336236433589e-05		
1651	1651	0	0	4.03243815758411e-05		
1652	1652	0	0	3.75169879218269e-05		
1653	1653	0	2	3.58580734899093e-05		
1654	1654	0	12.2	4.44078632544073e-05		
1655	1655	0	5.1	5.52546114630987e-05		
1656	1656	0	0	5.45527630495952e-05		
1657	1657	0	6.6	6.82707093135285e-05		
1658	1658	0	0	7.91174575222199e-05		
1659	1659	0	0	6.63565772767006e-05		
1660	1660	0	0	5.87638535306166e-05		
1661	1661	0	0	5.28938486176777e-05		
1662	1662	0	0	4.92569977477046e-05		
1663	1663	0	0.3	4.42802544519521e-05		
1664	1664	0	3.3	4.07710123844343e-05		
1665	1665	0		3.84102495390132e-05		
1666	1666	0	11.8	3.99415551684755e-05		
1667	1667	0	12.1	5.17453693955809e-05		
1668	1668	0	4.3	6.25283132030447e-05		
1669	1669	0	0.3	8.03935455467718e-05		
1670	1670	0	0.6	9.95348659150508e-05		
1671	1671	0	0	9.18783377677392e-05		
1672	1672	0	0	7.97555015344959e-05		
1673	1673	0	0	7.01848413503564e-05		
1674	1674	0	0	6.05503767649892e-05		
1675	1675	0	0	5.24472178090845e-05		
1676	1676	0	9.8	5.12349341857601e-05		
1677	1677	0	0.3	4.84913449329735e-05		
1678	1678	0	0	4.72790613096491e-05		
1679	1679	0	0	4.6513408494918e-05		
1680	1680	0	3.3	4.70238437047388e-05		
1681	1681	0	8.6	5.53184158643263e-05		
1682	1682	0	0.8	5.65945038888783e-05		
1683	1683	0	0	5.69135258950162e-05		
1684	1684	0	0	5.51908070618711e-05		
1685	1685	0	0	5.45527630495952e-05		
1686	1686	0	0	5.06606945747118e-05		
1687	1687	0	0	4.68962349022836e-05		
1688	1688	0	0	4.54287336740488e-05		
1689	1689	0	0	4.10262299893447e-05		
1690	1690	0	0	3.84102495390132e-05		
1691	1691	0	0	3.68151395083233e-05		
1692	1692	0	0	3.50924206751782e-05		
1693	1693	0	0	3.49010074714954e-05		
1694	1694	0	2.3	3.75169879218269e-05		
1695	1695	0	0	3.75169879218269e-05		
1696	1696	0	0	3.64323131009577e-05		
1697	1697	0	0	3.59856822923645e-05		
1698	1698	0	0	3.60494866935921e-05		
1699	1699	0	0	3.53476382800886e-05		
1700	1700	0	0	3.24126358236191e-05		
1701	1701	0	5.3	3.29230710334399e-05		
1702	1702	0	6.3	3.44543766629022e-05		
1703	1703	0	0	3.37525282493987e-05		
1704	1704	0	1	3.17107874101156e-05		
1705	1705	0	5.3	3.06261125892464e-05		
